event_id,source_id,source_package,source_file,road_type,road_section_type,city,location_label,traffic_condition,collection_time_period,speed_bin,overlap_type,ego_id,cutin_id,reference_frame,reference_time_definition,keyframe1,keyframe2,keyframe3,keyframe4,keyframe5,ego_speed_kmh,cutin_speed_kmh,relative_speed_kmh,longitudinal_gap_m,longitudinal_gap_signed_m,lateral_speed_mps,cutin_angle_deg,cutin_duration_s,ttc_s,thw_s,min_ttc_s,min_thw_s,ego_max_decel_mps2,cutin_lateral_accel_mps2,sample_quality,quality_notes
DJI_20250802083350_0005_V::Ego_79_CutIn_52_Event1,DJI_20250802083350_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083350_0005_V/ScenarioExtraction/cutin_scenarios/Ego_79_CutIn_52_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,79,52,316,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",0,0,316,352,352,60.214,57.866,-2.347,22.164,,0.23,3.806,11.733,40.234,1.324,36.902,1.296,-0.331,0.585,valid,
DJI_20250802083738_0006_V::Ego_1066_CutIn_979_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1066_CutIn_979_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1066,979,1565,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1198,1198,1565,1727,1727,53.561,59.566,6.005,48.338,,0.822,1.895,17.633,,3.249,48.279,3.149,-0.577,0.87,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_1071_CutIn_1075_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1071_CutIn_1075_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,1071,1075,1705,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1327,1327,1705,1722,1722,74.02,80.561,6.541,5.109,,0.311,-0.157,13.167,,0.248,,0.001,-0.164,0.615,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_1109_CutIn_946_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1109_CutIn_946_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,1109,946,1555,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",114,114,1555,167,167,69.883,50.494,-19.39,127.318,,0.122,-1.601,17.667,24.622,6.566,18.634,6.024,-0.833,0.945,valid,
DJI_20250802083738_0006_V::Ego_1209_CutIn_1194_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1209_CutIn_1194_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,1209,1194,1578,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1489,1489,1578,1867,1867,71.201,74.822,3.622,7.463,,0.5,-1.095,12.6,,0.377,35.456,0.36,-0.536,0.81,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_1377_CutIn_1452_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1377_CutIn_1452_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,0-40,normal,1377,1452,222,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1824,1824,222,2316,2316,37.343,64.102,26.759,15.417,,0.592,-0.913,16.4,,1.486,,0.002,-0.151,0.78,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_1377_CutIn_1477_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1377_CutIn_1477_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,0-40,normal,1377,1477,2298,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1871,1871,2298,2356,2356,37.904,68.195,30.29,35.838,,0.091,-0.626,16.167,,3.403,,0.002,-0.151,0.72,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_137_CutIn_40_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_137_CutIn_40_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,137,40,277,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",0,0,277,43,43,59.706,58.349,-1.357,32.386,,0.809,1.471,14.333,14.015,1.953,13.757,1.376,-0.289,0.6,valid,
DJI_20250802083738_0006_V::Ego_137_CutIn_68_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_137_CutIn_68_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,137,68,491,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",0,0,491,529,529,59.436,55.307,-4.129,19.876,,0.152,2.583,17.633,21.635,1.203,13.757,1.109,-0.289,0.48,valid,
DJI_20250802083738_0006_V::Ego_1429_CutIn_1290_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1429_CutIn_1290_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1429,1290,2109,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1637,1637,2109,2321,2321,50.13,45.353,-4.777,22.143,,0.391,1.683,22.8,20.451,1.59,12.211,1.23,-0.381,0.72,valid,
DJI_20250802083738_0006_V::Ego_1492_CutIn_1503_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1492_CutIn_1503_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1492,1503,2082,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1903,1903,2082,2472,2472,45.655,51.869,6.214,11.534,,0.289,0.597,18.967,,0.91,23.751,0.008,-3.254,0.465,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_1519_CutIn_1110_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1519_CutIn_1110_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1519,1110,1975,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1399,1399,1975,2034,2034,46.483,51.754,5.27,152.371,,0.368,-1.816,21.167,,11.803,,11.217,,0.51,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_1519_CutIn_1210_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1519_CutIn_1210_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1519,1210,2089,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1518,1518,2089,2154,2154,52.733,66.107,13.374,162.001,,0.669,-3.323,21.2,,11.066,,11.042,,0.84,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_1529_CutIn_1454_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1529_CutIn_1454_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1529,1454,2288,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1828,1828,2288,2435,2435,56.693,48.416,-8.276,17.6,,0.373,4.401,20.233,9.746,1.116,9.507,0.851,-0.225,0.645,valid,
DJI_20250802083738_0006_V::Ego_1619_CutIn_1508_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1619_CutIn_1508_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1619,1508,2581,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1916,1916,2581,2621,2621,44.917,47.142,2.225,59.272,,0.421,2.072,23.5,,4.75,16.314,3.116,-0.618,0.45,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_1619_CutIn_1525_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1619_CutIn_1525_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1619,1525,2409,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",194,194,2409,259,259,46.17,44.125,-2.045,40.049,,0.563,0.176,21.667,76.558,3.122,16.314,3.116,-0.618,0.855,valid,
DJI_20250802083738_0006_V::Ego_1656_CutIn_1644_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1656_CutIn_1644_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,1656,1644,2488,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",2142,2142,2488,256,256,60.728,70.978,10.249,50.431,,0.502,-0.647,13.933,,2.989,,0.907,-0.285,0.66,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_1668_CutIn_1568_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1668_CutIn_1568_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1668,1568,2235,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",201,201,2235,2561,2561,58.608,56.29,-2.318,89.263,,0.146,2.4,18.367,141.015,5.483,51.829,5.161,-0.98,0.465,valid,
DJI_20250802083738_0006_V::Ego_1734_CutIn_1715_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1734_CutIn_1715_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1734,1715,2338,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",2242,2242,2338,2812,2812,50.393,58.151,7.758,15.55,,0.259,1.883,19,,1.111,64.399,0.834,-0.401,0.75,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_1801_CutIn_1785_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1801_CutIn_1785_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1801,1785,2428,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",2316,2316,2428,2888,2888,55.58,55.976,0.396,15.21,,0.398,1.041,19.067,,0.985,17.338,0.866,-0.696,0.495,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_1851_CutIn_1483_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1851_CutIn_1483_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,1851,1483,2465,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1882,1882,2465,2521,2521,77.09,51.962,-25.128,238.163,,0.173,0.467,21.3,34.863,11.122,30.291,10.726,-3.373,0.795,valid,
DJI_20250802083738_0006_V::Ego_1865_CutIn_1866_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1865_CutIn_1866_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1865,1866,256,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",2486,2486,256,2885,2885,42.97,72.407,29.437,13.033,,0.676,0.265,13.3,,1.092,,0.023,-0.539,1.155,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_1870_CutIn_1889_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1870_CutIn_1889_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1870,1889,298,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",2537,2537,298,2992,2992,58.468,59.882,1.415,14.171,,0.582,1.605,15.167,,0.872,,0.002,-0.246,0.69,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_1903_CutIn_1902_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1903_CutIn_1902_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1903,1902,2651,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",2563,2563,2651,305,305,49.399,67.018,17.618,10.295,,0.563,0.839,16.233,,0.75,,0.004,-1.834,0.465,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_1937_CutIn_1908_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1937_CutIn_1908_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1937,1908,2685,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",2579,2579,2685,3223,3223,48.784,42.696,-6.088,28.816,,0.303,-1.449,21.467,20.014,2.126,16.972,1.997,-2.167,0.45,valid,
DJI_20250802083738_0006_V::Ego_194_CutIn_180_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_194_CutIn_180_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,194,180,149,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",109,109,149,593,593,59.353,72.947,13.594,9.374,,0.625,-2.955,16.133,,0.567,27.668,0.549,-0.491,0.81,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_2182_CutIn_2206_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_2182_CutIn_2206_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,2182,2206,3344,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",303,303,3344,3423,3423,62.633,78.059,15.426,4.879,,0.515,0.993,13.1,,0.28,,0.004,-0.992,0.795,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_2185_CutIn_2197_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_2185_CutIn_2197_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2185,2197,3394,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",2997,2997,3394,3405,3405,56.236,76.496,20.261,35.542,,0.45,-0.56,13.6,,2.275,,0.003,-1.106,0.66,review,missing_required_metric
DJI_20250802083738_0006_V::Ego_2220_CutIn_2172_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_2220_CutIn_2172_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,2220,2172,3144,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",2927,2927,3144,3435,3435,70.42,59.656,-10.764,58.848,,0.098,3.262,16.933,21.089,3.009,12.394,2.644,-1.35,0.9,valid,
DJI_20250802083738_0006_V::Ego_2229_CutIn_2124_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_2229_CutIn_2124_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2229,2124,3506,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",287,287,3506,3542,3542,58.619,51.401,-7.218,25.139,,0.443,0.904,22.4,14.978,1.544,9.274,0.268,-0.941,0.51,valid,
DJI_20250802083738_0006_V::Ego_2229_CutIn_2224_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_2229_CutIn_2224_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,2229,2224,3095,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",3073,3073,3095,3502,3502,64.264,68.76,4.496,5.181,,1.014,-0.772,14.3,15.536,0.29,9.274,0.268,-0.941,1.17,valid,
DJI_20250802083738_0006_V::Ego_2355_CutIn_2400_Event1,DJI_20250802083738_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802083738_0006_V/ScenarioExtraction/cutin_scenarios/Ego_2355_CutIn_2400_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2355,2400,37,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",3356,3356,37,3795,3795,54.896,65.47,10.573,17.7,,0.111,-1.251,14.633,,1.161,,0.003,-0.381,0.78,review,missing_required_metric
